Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-15,224.22650146484375,177.58999633789062,160.7167510986328,419.34808349609375,122.8297348022461,214.13999938964844,224.8551228159093,177.91000366210938,161.05551802843678,419.42775054091777,123.2096384456698,215.8800048828125,222.27079905335071,173.99000549316406,159.03285961324696,415.991550712489,117.44106320591041,204.82000732421875,224.10676986474735,174.86000061035156,159.9196408139774,418.1229861127925,118.73074633761901,205.02000427246094,46414000,51698500,31524300,20752100,318086700,89848500
2024-08-16,225.5535888671875,177.05999755859375,162.37074279785156,416.7983093261719,124.54930114746094,216.1199951171875,226.33187474025672,178.33999633789062,164.46314006883134,419.6568394696199,124.9691958147952,219.8000030517578,223.15885022096822,176.25999450683594,160.54735825938926,415.6329698343419,121.15013749579563,210.8000030517578,223.42826155403992,177.0399932861328,160.88612516941268,418.919805326896,121.90995234205361,211.14999389648438,44340200,31489200,24208600,22775600,302589900,88765100
2024-08-19,225.3939208984375,178.22000122070312,166.0673370361328,419.8460693359375,129.9679718017578,222.72000122070312,225.49370737790127,178.3000030517578,166.0872689752546,420.0651916950313,129.9679718017578,222.97999572753906,222.55017371179113,176.16000366210938,163.66604769305533,414.79631569386714,123.38959109072681,214.08999633789062,225.22429606357244,177.63999938964844,164.68236373765842,417.28632868553893,124.2493798220781,217.07000732421875,40687800,31129800,22416200,15234000,318333600,76435200
2024-08-20,226.0125732421875,178.8800048828125,166.5754852294922,423.10302734375,127.21864318847656,221.10000610351562,226.6711275207631,179.00999450683594,168.03021269363555,424.15879050030776,129.84799998824454,228.22000122070312,224.95490346311303,177.42999267578125,166.21680155178487,419.9556774327427,125.85897770804885,219.55999755859375,225.27420804373648,177.9199981689453,166.2964988999767,420.015435317403,128.36835370467122,224.8800048828125,30299000,26255200,18341500,16387600,300087400,74001200
2024-08-21,225.90281677246094,180.11000061035156,165.2502899169922,422.4456787109375,128.46835327148438,223.27000427246094,227.47934890039068,182.38999938964844,166.2466739015297,424.69662989295495,129.31815003716036,224.66000366210938,224.55579052395228,178.88999938964844,164.07454890935912,420.03533264675815,126.62881008429083,218.86000061035156,226.0225636042008,179.9199981689453,164.5528089649255,422.38589043229285,127.2886435744744,222.6699981689453,34765500,35599100,22902000,16067300,257883600,70146000
2024-08-22,224.0369110107422,176.1300048828125,163.2077178955078,413.88995361328125,123.70951843261719,210.66000366210938,227.8385414771675,181.47000122070312,166.98400692813732,425.0850728631847,130.7177938767418,224.8000030517578,223.4082896744648,175.67999267578125,162.71948421537596,412.95370628251766,123.06967668655749,210.32000732421875,227.28974628083643,181.3800048828125,166.6551983521646,422.66475709775676,129.98797796054023,223.82000732421875,43695300,32047500,22493300,19361900,376189100,79514500
2024-08-23,226.3418426513672,177.0399932861328,165.0211181640625,415.1250305175781,129.33811950683594,220.32000732421875,227.7188169640382,178.97000122070312,165.57909078821876,417.58516466451346,129.56807382051312,221.47999572753906,223.83736023691762,175.24000549316406,163.237597440162,410.44379375355777,125.18914813175064,214.2100067138672,225.16444130741013,177.33999633789062,164.12437861861332,415.3142739439322,125.82898983127045,214.4600067138672,38677300,29150100,13955700,18493800,323230300,81525200
2024-08-26,226.68109130859375,175.5,165.55917358398438,411.8382263183594,126.42884063720703,213.2100067138672,226.7808777924977,177.47000122070312,166.9441467734434,415.6130949578331,131.22765338990934,219.08999633789062,223.39832305195915,174.3000030517578,163.8653237787171,409.6968209788455,124.33935925298674,211.00999450683594,226.2620154817008,176.6999969482422,165.77837928622512,414.70672647734364,129.53808260280766,218.75,30602200,22366200,14190400,13152800,331964700,59301200
2024-08-27,227.52923583984375,173.1199951171875,164.0845184326172,412.18682861328125,128.26840209960938,209.2100067138672,228.34744239539063,174.88999938964844,165.83816409495242,412.7047404254691,129.1681743229575,215.66000366210938,224.39613201364162,172.25,163.86532792843937,408.61117324322794,123.84948497148315,206.94000244140625,225.50369501854036,174.14999389648438,165.2403275821356,411.2107324794244,125.01920259136338,213.25,35934600,29842000,11821900,13492900,303134600,62821400
2024-08-28,225.99261474609375,170.8000030517578,162.2611541748047,408.9597473144531,125.57905578613281,205.75,229.35520907583674,173.69000244140625,165.0012104060404,413.3421641808517,128.29838691719942,211.83999633789062,225.18438078371824,168.9199981689453,160.94591988607655,405.6828816466664,122.60978624415954,202.58999633789062,227.4194670399241,173.69000244140625,164.44322254791618,413.22264841837114,128.0884319398247,209.72000122070312,38052200,29045000,16407400,14882700,448101100,64116400
2024-08-29,229.28536987304688,172.1199951171875,161.19500732421875,411.4696960449219,117.56102752685547,206.27999877929688,232.4085012026452,174.2899932861328,165.36985884682494,420.3640158924635,124.3993464291812,214.88999938964844,228.37737982242845,170.80999755859375,159.67054097302747,408.95977368399144,116.6812470646182,205.97000122070312,229.59470189609323,173.22000122070312,163.71585770644296,413.2824329478728,121.33010304223866,209.8000030517578,51906300,26407800,19699800,17045200,453023300,62308800
2024-08-30,228.49710083007812,178.5,162.7892303466797,415.4736328125,119.34059143066406,214.11000061035156,229.89402024722435,178.89999389648438,163.06821666334946,415.822210323597,121.72000228172388,214.57000732421875,226.98043458769098,172.60000610351562,161.10533887588517,410.48363692465733,117.19111963899515,207.02999877929688,229.6844899472923,172.77999877929688,162.03196874119254,413.93977626013776,119.50054804230363,208.6300048828125,52990800,43429400,22123800,24308300,333751600,63370600
2024-09-03,222.28079223632812,176.25,156.79100036621094,407.80438232421875,107.973388671875,210.60000610351562,228.4971066385697,178.25999450683594,161.26477038522722,418.20267931936957,116.18136480283337,219.89999389648438,220.68429981162342,175.25999450683594,155.91417750545756,405.4040060811421,107.26356453201906,209.63999938964844,228.04809790202157,177.5500030517578,161.13523558890284,416.2405478075573,115.9814171340765,215.25999450683594,50190600,37817500,38945300,20313600,477155100,76714200
2024-09-04,220.36500549316406,173.3300018310547,155.88427734375,407.26654052734375,106.18383026123047,219.41000366210938,221.29295584608857,175.97999572753906,158.42505964289654,409.5971891641853,113.24208832420429,222.22000122070312,217.0023958735564,172.5399932861328,155.3960589028362,402.7546379619835,104.09434887245212,210.57000732421875,221.17322424578342,174.47999572753906,156.09352467815137,404.2884945573242,105.38403194779274,210.58999633789062,43840200,30309200,19353800,15135800,372470300,80651800
2024-09-05,221.8916473388672,177.88999938964844,156.6714324951172,406.75860595703125,107.18358612060547,230.1699981689453,224.98483044961614,179.8800048828125,158.87343271753585,411.4497822581618,109.6229874268856,235.0,221.03353533260162,175.0,155.41597886981896,404.50762432491115,104.73419276980215,222.25,221.14329437614535,175.0,155.73482906151818,405.9916624475026,104.96413183407385,223.49000549316406,36615400,40170500,18688700,14195500,306850700,119355000
2024-09-06,220.33506774902344,171.38999938964844,150.374267578125,400.0953369140625,102.8046646118164,210.72999572753906,224.74535922490057,178.3800048828125,157.25928448946016,409.00956601687597,108.12335346353827,233.60000610351562,219.2873705935476,171.16000366210938,150.00561037278717,399.1989078370585,100.92512296050285,210.50999450683594,223.45818364879955,177.24000549316406,156.73120219936595,407.42592125419515,108.01337995723738,232.60000610351562,48423000,41466500,37912100,19609500,413638100,112177000
2024-09-09,220.4248809814453,175.39999389648438,148.368896484375,404.0992431640625,106.44377136230469,216.27000427246094,220.7840910234286,175.85000610351562,153.04812579911544,407.01753119323797,106.52375348417674,219.8699951171875,216.23410730849415,173.50999450683594,146.88230875795676,400.5434971977151,103.66445746112835,213.6699981689453,220.3350822772696,174.52999877929688,152.16016788537544,405.6131601713445,104.85415910703641,216.1999969482422,67180000,29037400,39260500,15295100,273912000,67443500
2024-09-10,219.62661743164062,179.5500030517578,148.31900024414062,412.5453796386719,108.0733642578125,226.1699981689453,220.9936039050013,180.5,150.92301391041104,414.66684525245614,109.37304700834024,226.39999389648438,216.25403537150672,176.7899932861328,147.9997269680091,406.0713456246143,104.92413884500664,218.63999938964844,218.43922835246784,177.49000549316406,150.10488755816476,406.56934824108026,107.78343479415585,220.07000732421875,51591000,36233800,31118800,19594300,268283700,78891100
2024-09-11,222.17103576660156,184.52000427246094,150.8132781982422,421.3500671386719,116.88119506835938,228.1300048828125,222.6000841658612,184.99000549316406,151.15249466457212,422.29625388353406,117.16112485124165,228.47000122070312,217.41150656335964,175.72999572753906,147.18162811030237,407.9438146629927,107.39352807236727,216.8000030517578,220.97367404683663,180.10000610351562,149.57611698577008,413.84017908445105,109.3630438515934,224.5500030517578,44587100,42564700,29607700,19266900,441422400,83548600
2024-09-12,222.28079223632812,187.0,154.33517456054688,425.29425048828125,119.12083435058594,229.80999755859375,223.0590781064196,187.41000366210938,154.46488123819847,425.6627675750461,120.77057045474369,231.4499969482422,219.33727360197898,183.5399932861328,152.29984538660895,418.07321227741465,115.3614370539407,223.8300018310547,222.01138090428717,184.8000030517578,153.4472166512295,421.6189886086143,116.82120128077001,224.66000366210938,37498200,33622500,29695000,17418800,367100500,72020000
2024-09-13,222.01136779785156,186.49000549316406,157.09881591796875,428.869873046875,119.0808334350586,230.2899932861328,223.54797910505988,188.5,158.0167037423396,430.1049097614262,119.94069565795841,232.6699981689453,221.42266715079168,185.91000366210938,154.85397709703722,423.7603615358477,117.58107480834963,226.32000732421875,223.08899783711732,187.0,155.0734584425326,424.12887859450143,119.06084000976254,228.0,36766600,26495400,29591200,15874600,238358300,59515100
2024-09-16,215.84495544433594,184.88999938964844,157.6974334716797,429.61688232421875,116.7612075805664,226.77999877929688,216.74297289953918,185.80999755859375,157.88700007819574,431.79813615912246,118.16098383065176,229.9600067138672,213.4502168549942,183.36000061035156,156.2407910010188,426.50935094179886,114.34159881620232,223.52999877929688,216.0644583037111,185.2899932861328,156.949153850456,428.879848197679,116.77120810734208,229.3000030517578,59357400,26065500,18379800,13834700,248772300,54323000
2024-09-17,216.31390380859375,186.8800048828125,158.95455932617188,433.41168212890625,115.57140350341797,227.8699951171875,216.42366284814068,189.4499969482422,160.18173369132347,440.08492951868885,118.7808938826076,234.57000732421875,214.02893954474482,186.13999938964844,158.01671306098063,430.5431821213062,114.81153124290536,226.5500030517578,215.27619443719672,186.85000610351562,158.65524442097214,438.47140586333086,118.15099033708098,229.4499969482422,45519300,26091700,20715600,18874200,231925900,66761600
2024-09-18,220.20535278320312,186.42999267578125,159.44342041015625,429.0890197753906,113.35176086425781,227.1999969482422,222.22092099435915,188.8000030517578,160.13184010247764,434.28816840172493,117.68105834506785,235.67999267578125,217.06226125375574,185.05999755859375,158.23620447115354,428.6906237541022,113.20178347448297,226.8800048828125,217.07224903728172,186.4499969482422,159.493308763357,433.2622842089649,115.87135202544096,230.08999633789062,59894900,34448100,23677300,18898000,310318900,78010200
2024-09-19,228.3673858642578,189.8699951171875,161.76808166503906,436.9375305175781,117.85103607177734,243.9199981689453,229.31531179988679,190.99000549316406,163.41429079540828,439.73630274210893,119.64074895502783,244.24000549316406,224.1367068474718,188.47000122070312,160.96991366518583,435.15467267064554,117.2311330909559,232.1300048828125,224.49591687958383,190.0399932861328,163.3344876968325,439.4673922763036,117.3311154741421,234.0,66781300,39543200,26587700,21706600,293506400,102694600
2024-09-20,227.6988525390625,191.60000610351562,163.21475219726562,433.53118896484375,115.98133850097656,238.25,232.57811312113958,191.83999633789062,163.35443045510996,437.4853309751932,118.6009197546388,243.99000549316406,227.12012443578536,187.41000366210938,161.68826294232812,432.4853956233,115.37143602446805,235.9199981689453,229.46496974860833,190.22999572753906,163.12496229374892,435.47341133704515,117.041165532472,241.52000427246094,318679900,100378600,40896400,55167100,382462400,99879100
2024-09-23,225.97265625,193.8800048828125,161.47874450683594,431.77825927734375,116.24130249023438,250.0,228.94610768522742,194.4499969482422,165.1103942398001,434.7164566201473,116.97118080282907,250.0,225.31410200503296,190.57000732421875,161.29914948564644,428.6707276626035,114.84152614526418,241.9199981689453,226.8407407931877,191.63999938964844,163.97300985155823,432.5451724016005,116.5312567610485,242.61000061035156,54146000,36993100,24150900,15128900,206228500,86927200
2024-09-24,226.8706817626953,193.9600067138672,161.917724609375,427.45556640625,120.85055541992188,254.27000427246094,228.8463445678705,195.3699951171875,162.84559924653018,431.6188608604207,121.78040609310197,257.19000244140625,225.2342838755063,190.1300048828125,160.32140390143587,424.3978231376462,115.36143323881014,249.0500030517578,228.14786961487798,194.27000427246094,162.65603264196153,431.2702529601879,116.5012492087513,254.0800018310547,43556100,43478900,23332100,17015800,354966800,88491000
2024-09-25,225.8728790283203,192.52999877929688,161.11956787109375,430.3838195800781,123.4901351928711,257.0199890136719,226.79085685048213,193.9499969482422,162.43653204188453,431.38979462226376,124.91990547833531,257.04998779296875,223.52804884217394,192.16000366210938,160.93000127122684,426.8579828341436,121.5904392877682,252.27999877929688,224.43603888049125,193.75,161.09960948590057,428.11292879639643,122.00036937142775,252.5399932861328,42308700,26391100,18869200,13396400,284692900,65034300
2024-09-26,227.02035522460938,191.16000366210938,162.35671997070312,429.5870056152344,124.02005004882812,254.22000122070312,227.99819881641105,194.52999877929688,163.70362938299246,433.5610566850483,127.64946344549999,261.75,224.9149883158055,189.5399932861328,161.90775524120266,427.41572154773536,121.78041247124415,251.52999877929688,226.80083714120576,194.30999755859375,163.26463623457852,433.3519041012862,126.77960826024157,260.6000061035156,36636700,36334900,20319300,14492000,302582900,67142200
2024-09-27,227.2897491455078,187.97000122070312,163.5739288330078,426.3101501464844,121.38047790527344,260.4599914550781,229.01596089620384,190.89999389648438,165.31991468714682,430.1248672217253,124.01005220096552,260.70001220703125,226.80083496693393,187.33999633789062,162.25696456225583,425.762359424982,119.24082267160239,254.1199951171875,227.9582911728241,190.67999267578125,162.4365443712631,429.7961684722898,123.9500642912149,257.3800048828125,34026000,36002300,21101300,14896100,271009200,70988100
2024-09-30,232.48831176757812,186.3300018310547,165.46957397460938,428.5810241699219,121.42046356201172,261.6300048828125,232.48831176757812,188.49000549316406,165.76887364583845,428.70057032593814,121.48045146740193,264.8599853515625,229.1456625683617,184.64999389648438,162.88550343062403,423.67072584299484,118.13099198549791,255.77000427246094,229.5348054854851,187.13999938964844,162.9453785886578,426.49937695538483,118.29096227592748,259.0400085449219,54541900,41583900,20413900,16807300,226553700,80705700
2024-10-01,225.71322631835938,185.1300048828125,166.60696411132812,419.0094299316406,116.9811782836914,258.0199890136719,229.14565893600417,186.19000244140625,168.7719847422779,426.7683189487975,122.42030559533124,263.9800109863281,223.24864947388588,183.4499969482422,164.2024885113937,417.13693529272734,115.77137385100936,248.52999877929688,229.0159547825387,184.89999389648438,167.30535540779766,426.73844000863045,121.75040758040218,262.6700134277344,63285000,36044900,28338100,19092900,302094500,87397600
2024-10-02,226.28196716308594,184.75999450683594,165.47955322265625,415.46368408203125,118.83087921142578,249.02000427246094,226.8706678098605,186.60000610351562,167.13574919120185,421.1309565128566,119.360792730428,251.16000366210938,222.53022998119604,184.0399932861328,164.3521403294987,415.0453484935869,115.12147695024304,241.5,225.3939223013361,184.44000244140625,166.03826626655388,420.89189457845896,116.42127087200362,247.5500030517578,32880600,23704100,17760200,16582300,221845900,93983900
2024-10-03,225.17440795898438,181.9600067138672,165.47955322265625,414.87603759765625,122.83023834228516,240.66000366210938,226.3119038145279,183.44000244140625,166.25776285148348,417.8739927473743,124.33999759824167,249.7899932861328,222.82957789090332,180.8800048828125,163.54400073216186,412.63502577299244,120.32063993396463,237.80999755859375,224.64557310138042,183.0500030517578,164.0328822574666,415.9616796785687,120.90054847309592,244.47999572753906,34044200,30204300,15073100,13686400,277118000,80729200
2024-10-04,226.30194091796875,186.50999450683594,166.67678833007812,414.39794921875,124.89990234375,250.0800018310547,227.49930262356304,187.60000610351562,167.84410270815644,418.07321108796054,125.01988578554294,250.9600067138672,223.63780617480538,183.60000610351562,165.10041077348518,413.3123071245128,121.810403092212,244.5800018310547,227.39951613756347,185.75,167.6744944881404,416.5692334072243,124.91990339813242,246.69000244140625,37245100,40890300,19047400,19169700,243678100,86573200
2024-10-07,221.2031707763672,180.8000030517578,162.6061553955078,407.9040222167969,127.69945526123047,240.8300018310547,225.19438676879486,183.60000610351562,168.09353960289477,415.4437592952022,130.61898369823507,249.8300018310547,220.84396072803747,180.25,162.37668722767793,407.3661708398638,124.92989659161151,240.6999969482422,224.0069975750027,182.9499969482422,167.3352883566198,414.3382079936023,124.96989107230341,249.0,39505400,42364200,22463100,20919800,346250200,68113300
2024-10-08,225.27420043945312,182.72000122070312,164.00294494628906,413.0533447265625,132.86862182617188,244.5,225.4837307412941,183.08999633789062,164.35213297119705,413.99956190900485,133.45852325335272,246.2100067138672,222.75973024040246,180.9199981689453,162.49639888774195,406.5394920239681,129.39917881279587,240.55999755859375,223.80742742544692,181.9199981689453,163.5639517960843,409.25856700863125,130.23904002332463,243.55999755859375,31855700,26372100,23072700,19229300,285722500,56303200
2024-10-09,229.03591918945312,185.1699981689453,161.4887237548828,415.7923278808594,132.628662109375,241.0500030517578,229.24546472466872,185.85000610351562,164.46188392429227,418.70067647812056,134.4983717641675,247.42999267578125,224.33627096325682,182.0500030517578,159.37359151374716,412.6449477589923,131.3588773259068,239.50999450683594,224.73538646570117,182.82000732421875,163.07507293573457,414.19871346026423,134.08843403580283,243.82000732421875,33591100,26343100,31181800,14974300,246191600,66289500
2024-10-10,228.53700256347656,186.64999389648438,161.70822143554688,414.1788024902344,134.78831481933594,238.77000427246094,228.99599906464633,188.1300048828125,162.69595604624766,415.68278008253634,134.97828670089152,242.7899932861328,226.67111410985407,185.8300018310547,160.0320671165202,411.4995460461954,130.97893005790212,232.33999633789062,227.279775108536,187.1300048828125,160.50099024469034,413.5712539026246,131.88878735570256,241.80999755859375,28183500,27785000,14144100,13848400,242311300,83087100
2024-10-11,227.05029296875,188.82000732421875,162.8655548095703,414.65692138671875,134.7783203125,217.8000030517578,228.9062089337624,189.92999267578125,163.52402928799188,415.46368322393135,135.75815840657205,223.33999633789062,226.84074743911052,186.3000030517578,160.87014254138842,411.59917791222887,133.63850429309608,214.3800048828125,228.79644988971887,186.6300048828125,161.75810039177787,414.4776477330423,133.98843884138304,220.1300048828125,31759200,25751600,15344300,14144900,170209500,142628900
2024-10-14,230.79205322265625,187.5399932861328,164.5816192626953,417.46563720703125,138.0478057861328,219.16000366210938,231.22110160659443,189.8300018310547,165.84869515872447,422.34605664401147,139.57755854294567,221.91000366210938,228.09798564307096,187.36000061035156,163.02518482340258,415.8520832387316,136.27808612883217,213.74000549316406,228.19775690140833,189.77999877929688,163.26463978878337,416.1010845405741,136.44805696221857,220.1300048828125,39882100,22614400,19016100,16653100,232347700,86291900
2024-10-15,233.33645629882812,187.69000244140625,165.08047485351562,417.0672302246094,131.57884216308594,219.57000732421875,236.9684620133565,188.41000366210938,167.29536861569628,420.7923105426525,138.547722466739,224.25999450683594,231.85969551276995,184.5800018310547,164.25237687914083,413.60115139482065,128.71930149862905,217.1199951171875,233.0969778733182,187.6300048828125,165.40970450318616,420.4934907291295,137.84782283581688,220.00999450683594,64751400,32178900,20247200,18900200,377831000,62988800
2024-10-16,231.27099609375,186.88999938964844,164.78114318847656,414.45770263671875,135.6981658935547,221.3300018310547,231.61024577942743,187.77999877929688,165.41967448375283,414.6967341717602,136.5980149944232,222.82000732421875,229.33525401328018,185.61000061035156,163.36440235282572,408.84024879356656,131.55883256815804,218.92999267578125,231.09139869260778,187.0500030517578,164.1525834736406,413.51151588006746,133.9584403413635,221.39999389648438,34082200,23456800,16406000,15508900,264879700,49632800
2024-10-17,231.6401824951172,187.52999877929688,162.55625915527344,415.0553283691406,136.90797424316406,220.88999938964844,233.3364614020046,188.94000244140625,165.9883708197769,420.81223776702603,140.8673441853548,222.0800018310547,230.0137723986246,186.0,162.3866509330354,413.92983752079977,136.8479863322171,217.89999389648438,232.9173703418766,188.22000122070312,165.3498394792033,420.6727824355961,139.31759037510415,221.58999633789062,32993800,25039400,21453400,14820000,306435900,50791800
2024-10-18,234.4839324951172,188.99000549316406,163.04515075683594,416.4895324707031,137.97779846191406,220.6999969482422,235.66133386929857,190.74000549316406,164.3322003226238,417.97357047210465,138.87764756674068,222.27999877929688,233.4961010856326,186.27999877929688,162.7059342913527,414.59712869532103,137.25791307551907,219.22999572753906,235.66133386929857,187.14999389648438,162.81568258592537,415.4736181228242,138.64768884107772,220.7100067138672,46431500,37417700,19757700,17145300,176090200,49611900
2024-10-21,235.96067810058594,189.07000732421875,163.69366455078125,417.1070861816406,143.6868896484375,218.85000610351562,236.32987592195377,189.4600067138672,164.12267091200812,417.2863598354636,143.6868896484375,220.47999572753906,233.9351372634737,186.39999389648438,162.24697837282997,412.09718088424023,137.97780144123402,215.72999572753906,233.9351372634737,188.0500030517578,162.57622324771475,414.457708513249,138.1077854115753,218.89999389648438,36254500,24639400,20946500,14206100,264554500,47329000
2024-10-22,235.342041015625,189.6999969482422,164.76119995117188,425.8022155761719,143.56690979003906,217.97000122070312,235.70125104779564,191.52000427246094,165.38975972379467,428.85992860317606,144.39677817254247,218.22000122070312,232.08920560922664,186.97999572753906,162.60615092256947,416.3700446113444,141.7572032447214,215.25999450683594,233.376366009758,188.35000610351562,162.60615092256947,416.8182287379404,142.88702644418225,217.30999755859375,38846600,29650600,16568100,25482200,226311600,43268700
2024-10-23,230.25323486328125,184.7100067138672,162.4066162109375,422.9038391113281,139.5375518798828,213.64999389648438,234.62362105235994,189.16000366210938,165.43965162521155,429.3579337373482,142.4070854107316,218.72000122070312,227.25982300232985,183.69000244140625,161.5585598399715,420.8421009299413,137.43789878035992,212.11000061035156,233.56595129753524,188.85000610351562,164.38207025094962,429.13881136450993,142.00715584596583,217.1300048828125,52287000,31937100,18280500,19654400,285930000,80938900
2024-10-24,230.06365966796875,186.3800048828125,162.34674072265625,423.0332946777344,140.38742065429688,260.4800109863281,230.31311065070702,187.11000061035156,162.95534206352698,424.2783011634291,141.3272719093067,262.1199951171875,227.90839952304313,183.86000061035156,160.64065656258018,420.71258556682636,138.4377373361036,242.64999389648438,229.4749437774939,185.25,162.45648900457678,423.6308734743349,140.79735837298583,244.67999267578125,31109500,21647400,22412500,13581600,172354900,204491900
2024-10-25,230.9018096923828,187.8300018310547,164.89089965820312,426.43963623046875,141.51722717285156,269.19000244140625,232.7078323586645,190.4499969482422,165.21015770980458,430.79217425375066,144.1068221770471,269.489990234375,229.0658541264054,187.52999877929688,163.04513719135548,424.8659613297776,140.77735596279692,255.32000732421875,229.23547896644118,187.85000610351562,163.29456372883286,425.0552047565001,140.90732467853542,256.010009765625,38802300,29362100,19828900,16899100,205122100,161611900
2024-10-28,232.88743591308594,188.38999938964844,166.3375701904297,424.8858947753906,140.4973907470703,262.510009765625,234.21451699403664,190.2100067138672,168.3629124526984,430.21452917811945,143.11696423513524,273.5400085449219,232.03931169048735,188.2100067138672,163.5739198981752,424.59704472930554,140.02746516246322,262.239990234375,232.80762499530724,189.57000732421875,168.3629124526984,429.93564891158985,142.976987375231,270.0,36087100,27930800,32138600,14882400,173586700,107653600
2024-10-29,233.15684509277344,190.8300018310547,169.29078674316406,430.2244873046875,141.22727966308594,259.5199890136719,233.815399347975,191.4600067138672,169.9891932870904,431.43961494644003,142.23711171034327,264.9800109863281,231.8098189074392,187.82000732421875,166.7067312467614,424.09903059516625,138.87765156261756,255.50999450683594,232.58810476348472,188.5800018310547,167.3452626285711,426.29025434116863,140.26742736816374,264.510009765625,35417200,35690200,42169000,17644100,157593600,80521800
2024-10-30,229.59469604492188,192.72999572753906,174.059814453125,430.8021545410156,139.3175811767578,257.54998779296875,232.95729049985403,195.61000061035156,181.6024702004282,436.7483071680008,140.30742741103543,263.3500061035156,229.04590082483264,192.4199981689453,173.660722875302,430.3738795735308,136.78798938993828,255.82000732421875,232.09917848988178,194.6999969482422,180.26553244445503,435.69254402246366,139.51754595215704,258.0400085449219,47070900,37707600,68890800,29749100,179418100,53993600
2024-10-31,225.4138946533203,186.39999389648438,170.71751403808594,404.72674560546875,132.7386474609375,249.85000610351562,229.325284321648,190.60000610351562,176.41442332366287,414.4975548257246,137.5878737112806,259.75,224.8750719925984,185.22999572753906,170.60776574356834,404.67692710480617,132.08875807974474,249.25,228.83635490362704,190.50999450683594,172.73288489023227,413.70073237613923,137.57788081150406,257.989990234375,64370100,75146800,44769000,53971000,270039600,66575300
2024-11-01,222.4204864501953,197.92999267578125,170.89707946777344,408.73065185546875,135.3782196044922,248.97999572753906,224.8551305713263,200.5,171.924730806551,413.8401634297127,137.2879161101812,254.0,219.78628458026085,197.02000427246094,168.49261922011235,405.87212177522963,134.5483665061615,246.6300048828125,220.48474431371312,199.0,169.67989197256162,407.3760993641267,134.67833522595924,252.0399932861328,65276700,99687800,31796500,24230400,207127800,57544800
2024-11-04,221.52244567871094,195.77999877929688,168.851806640625,406.8282775878906,136.0281219482422,242.83999633789062,222.3007315284092,197.3300018310547,170.33837916949005,408.78046967487955,138.9376575905799,248.89999389648438,219.2275088130919,194.30999755859375,167.62461702535575,403.9498383507318,135.54820341905642,238.8800048828125,220.5046966292777,196.4499969482422,169.540211146429,408.1629209153218,137.18793904541485,244.55999755859375,44944500,38492100,21492700,19672300,187528200,68802400
2024-11-05,222.95928955078125,199.5,169.35064697265625,409.8163146972656,139.8874969482422,251.44000244140625,223.45819152571042,199.82000732421875,170.13882813078655,413.24257521436044,140.3474144064953,255.27999877929688,220.65436486265338,195.99000549316406,168.45270230555178,406.4498120639611,137.30791015086248,246.2100067138672,221.31291912362707,196.0399932861328,169.04134527892143,406.73866209939297,137.4278859649573,247.33999633789062,28111300,30564800,18242100,17626000,160537400,69282500
2024-11-06,222.23089599609375,207.08999633789062,176.10511779785156,418.50146484375,145.58656311035156,288.5299987792969,225.5735453041769,207.5500030517578,176.53413938489027,418.77040570560524,146.46642634688735,289.5899963378906,220.7042571772517,199.13999938964844,173.1020275837351,408.8800507986786,141.93715671974996,275.6199951171875,222.12113695305962,200.00999450683594,173.40134249175,410.77248502778195,142.93699575896497,284.6700134277344,54561100,72292200,33695500,26681800,242043900,165228700
2024-11-07,226.98043823242188,210.0500030517578,180.33538818359375,423.73052978515625,148.85606384277344,296.9100036621094,227.37956894750107,212.25,180.66463304281666,425.1448706929316,148.9060435973239,299.75,224.0768403097807,207.19000244140625,176.783556694456,418.2027124984046,146.14649291865044,285.5199890136719,224.13670611072257,207.44000244140625,177.00305326727127,419.5971138468432,146.3664587614797,288.8900146484375,42137700,52878400,25352900,19901800,207323300,117309200
2024-11-08,226.7107391357422,208.17999267578125,177.94090270996094,420.85205078125,147.6062469482422,321.2200012207031,228.4088689967903,209.9600067138672,180.48504128160124,424.7962229099081,149.74590195013883,328.7099914550781,226.16134014604208,207.44000244140625,177.6715177795822,420.095077093531,146.236457046531,297.6600036621094,226.92049995960826,209.72000122070312,180.23561473741785,423.6209440547306,148.7460628790407,299.1400146484375,38328800,36075800,22006200,16891400,175665800,204782800
2024-11-11,223.98373413085938,206.83999633789062,179.93630981445312,416.34014892578125,145.23663330078125,350.0,225.45212091614073,209.64999389648438,180.13584799922145,423.11297221775334,148.82606753959354,358.6400146484375,221.25673663335022,205.58999633789062,178.06061738529806,414.3381687204943,143.54691790764704,336.0,224.7528927426808,208.5,178.1703656704888,420.83211176857736,148.65608145399648,346.29998779296875,42005600,35456000,17450400,24503300,182325600,210521600
